episode,step,return
841,78,44.203488
842,79,44.434803
843,70,41.529477
844,68,46.440799
845,68,42.952592
846,78,44.27393
847,65,43.795278
848,69,46.089661
849,74,45.90781
850,71,46.724901
851,58,41.594424
852,65,46.058296
853,64,42.374139
854,66,46.549305
855,70,47.371023
856,82,46.688036
857,67,47.773833
858,73,44.683641
859,67,45.416024
860,65,45.102648
861,68,45.421855
862,82,46.330876
863,85,46.856845
864,72,45.950792
865,83,44.842149
866,60,46.442141
867,85,42.773179
868,68,46.033668
869,99,47.451471
870,67,48.380426
871,74,45.92463
872,74,46.884174
873,87,44.7965
874,75,47.717674
875,75,44.395107
876,80,45.045851
877,77,48.15902
878,67,42.482422
879,61,42.147496
880,77,43.829868
881,73,45.203652
882,77,45.056612
883,74,46.590458
884,85,47.053297
885,81,45.985198
886,74,45.886822
887,67,47.542471
888,64,46.638382
889,100,46.571832
890,70,47.800359
891,73,44.185451
892,67,46.15091
893,69,44.51387
894,83,48.072431
895,76,44.370532
896,73,47.753347
897,68,45.930555
898,71,45.107204
899,76,46.526638
900,81,43.973316
901,77,47.143132
902,68,44.343632
903,69,45.434864
904,73,45.638649
905,80,43.075802
906,65,45.071457
907,76,44.969685
908,79,46.981977
909,77,47.589221
910,79,45.933597
911,73,46.188445
912,73,45.516454
913,79,44.159689
914,82,44.94964
915,76,45.849484
916,72,44.173434
917,70,47.042519
918,73,42.643469
919,151,39.173469
920,98,41.864405
921,73,45.807729
922,82,45.886168
923,69,46.888774
924,77,47.897294
925,71,44.653127
926,79,47.055597
927,64,47.648232
928,89,47.013753
929,74,47.579522
930,77,46.624088
931,70,45.515858
932,71,43.660328
933,77,45.917218
934,76,45.846833
935,81,43.633266
936,86,47.257557
937,73,45.440333
938,70,45.8222
939,67,44.94111
940,85,45.272373
941,82,46.728929
942,113,42.114041
943,81,43.449822
944,68,45.948971
945,72,46.016125
946,76,46.577999
947,101,44.009883
948,74,45.371073
949,82,46.594835
950,77,44.217635
951,75,46.640478
952,74,47.080167
953,74,44.132602
954,104,44.660156
955,71,47.50458
956,72,45.844852
957,88,44.974083
958,75,45.939319
959,68,41.906649
960,81,45.043477
961,82,43.565066
962,82,44.164183
963,89,42.245849
964,78,44.325431
965,94,40.793213
966,81,46.105331
967,85,47.508055
968,106,44.632288
969,92,46.072147
970,77,46.396654
971,128,45.392844
972,88,45.948864
973,80,47.712797
974,93,45.512088
975,89,45.421601
976,96,44.372242
977,83,44.616064
978,84,43.919921
979,63,45.596518
980,85,46.147708
981,73,43.010872
982,82,45.704128
983,75,44.065762
984,78,46.346299
985,83,46.017713
986,86,46.766129
987,78,45.528387
988,69,46.030061
989,127,43.899781
990,78,44.610087
991,79,46.161757
992,89,44.807695
993,112,44.73622
994,88,47.026912
995,80,45.905459
996,77,45.717791
997,88,47.019451
998,84,43.931879
999,82,44.697746
1000,76,43.959257
1001,79,44.64542
1002,78,45.464515
1003,77,45.440001
1004,68,45.491098
1005,82,44.166525
1006,82,45.615065
1007,86,46.124159
1008,95,43.320778
1009,94,46.580466
1010,81,47.165332
1011,102,44.295634
1012,87,47.404868
1013,84,44.745799
1014,78,47.377417
1015,87,47.545129
1016,88,46.814687
1017,91,47.895677
1018,80,46.075955
1019,90,45.628964
1020,78,45.182693
1021,91,45.328258
1022,85,44.805548
1023,99,47.094341
1024,83,46.298335
1025,92,44.126779
1026,80,45.137441
1027,83,47.136488
1028,82,45.011009
1029,109,43.205277
1030,79,45.841988
1031,83,44.494123
1032,96,44.390376
1033,90,44.405421
1034,80,47.204899
1035,88,44.28186
1036,78,45.005669
1037,79,44.952613
1038,78,45.143339
1039,81,45.192257
1040,174,41.281985
1041,75,45.08267
1042,79,45.497032
1043,84,47.871933
1044,88,45.392851
1045,91,41.859099
1046,86,46.616179
1047,82,45.750789
1048,96,46.373407
1049,93,46.737146
1050,86,48.10353
1051,599,-5.216035
1052,95,45.973141
1053,83,45.439655
1054,85,44.957563
1055,81,46.206745
1056,82,42.506006
1057,95,44.236292
1058,85,44.550447
1059,60,44.529037
1060,130,40.810456
1061,84,46.095244
1062,86,46.323759
1063,81,47.474689
1064,86,45.807874
1065,83,45.274157
1066,83,47.199253
1067,100,41.116918
1068,73,45.517237
1069,80,46.863955
1070,97,44.88719
1071,80,41.230311
1072,90,44.416913
1073,82,44.908764
1074,74,46.253032
1075,89,47.191569
1076,84,45.137832
1077,77,46.036622
1078,78,44.399366
1079,90,44.545708
1080,80,45.554706
1081,87,45.989917
1082,96,40.037705
1083,97,46.39405
1084,80,46.981367
1085,84,45.842319
1086,98,45.451956
1087,79,45.44886
1088,83,45.879178
1089,75,43.530484
1090,91,45.791581
1091,66,47.721748
1092,106,43.498058
1093,78,46.415934
1094,81,44.148775
1095,125,41.379847
1096,79,44.474031
1097,71,43.936872
1098,82,47.259674
1099,79,44.61058
1100,84,46.402778
1101,74,46.335128
1102,73,46.681144
1103,87,45.895936
1104,77,46.482907
1105,80,43.832993
1106,88,47.206527
1107,82,48.066615
1108,75,48.603295
1109,80,45.055124
1110,75,45.095219
1111,82,46.391595
1112,83,44.927673
1113,77,48.625707
1114,81,44.30599
1115,86,48.294924
1116,87,45.880509
1117,80,47.034768
1118,77,46.936632
1119,76,46.236278
1120,96,44.937777
1121,72,46.905383
1122,75,45.542965
1123,83,46.551947
1124,84,47.983036
1125,80,46.137567
1126,77,45.008018
1127,77,46.341072
1128,80,45.407736
1129,79,43.041702
1130,79,48.465575
1131,92,44.915207
1132,71,46.109642
1133,81,45.428216
1134,76,47.115094
1135,108,43.121019
1136,77,45.996141
1137,78,46.184815
1138,72,48.518869
1139,73,46.464292
