episode,step,return
716,85,43.884142
717,79,44.39383
718,106,45.378988
719,90,45.591543
720,61,44.410208
721,85,45.960276
722,97,46.939122
723,114,43.580922
724,83,47.095385
725,93,44.633489
726,83,41.043624
727,82,48.179495
728,999,40.026966
729,121,45.484205
730,85,47.498792
731,94,44.340846
732,96,46.459296
733,79,45.158582
734,143,44.286424
735,88,46.133394
736,111,48.066227
737,110,47.178367
738,76,45.17513
739,163,44.828618
740,124,45.195711
741,88,45.198342
742,76,46.38711
743,76,44.480068
744,88,45.266976
745,69,42.782988
746,530,45.597613
747,80,41.701906
748,122,47.256875
749,98,43.806867
750,80,43.28352
751,99,43.728035
752,110,45.837562
753,104,46.13904
754,64,44.362278
755,104,43.883591
756,73,43.271573
757,88,43.319319
758,81,44.680797
759,96,47.704337
760,89,45.270482
761,99,45.575415
762,89,45.402805
763,90,44.992203
764,88,42.530965
765,98,44.246626
766,81,45.594815
767,403,49.863899
768,90,46.903796
769,75,45.056384
770,84,45.693209
771,82,46.157282
772,80,47.367551
773,102,45.490188
774,101,46.035613
775,80,46.817033
776,83,48.531288
777,120,44.740077
778,82,46.33826
779,88,45.073213
780,76,46.371032
781,77,45.922671
782,71,44.21069
783,77,45.527049
784,151,48.056667
785,76,46.500869
786,87,41.176472
787,81,45.044186
788,84,44.761732
789,83,48.462233
790,174,51.211721
791,101,44.717846
792,123,46.460858
793,73,46.995628
794,72,46.781156
795,99,46.241489
796,92,46.96257
797,168,49.102398
798,97,47.36752
799,80,45.091062
800,82,43.792978
801,86,47.043555
802,104,43.35222
803,88,46.007384
804,78,45.336676
805,83,43.758177
806,75,45.526368
807,161,50.353801
808,104,46.683413
809,75,46.635305
810,82,45.07291
811,83,43.815794
812,88,45.096179
813,77,46.148512
814,81,44.546163
815,85,46.636856
816,75,44.778914
817,100,45.331515
818,81,44.84665
819,77,44.904798
820,72,46.72249
821,92,46.180821
822,78,44.616578
823,71,45.721348
824,80,44.204569
825,72,46.81625
826,84,46.812887
827,88,46.015445
828,90,46.854329
829,88,44.041269
830,68,43.200113
831,80,46.281656
832,72,47.359725
833,79,45.670605
834,75,43.718799
835,92,47.555616
836,83,48.059407
837,85,42.754358
838,86,46.86879
839,94,47.895955
840,83,46.906446
841,99,49.638769
842,76,45.532176
843,446,45.132755
844,111,44.361101
845,84,46.271715
846,75,46.822938
847,88,44.98309
848,77,44.50227
849,73,46.391832
850,82,45.636191
851,77,45.42117
852,86,42.560837
853,104,45.78147
854,84,46.864335
855,110,47.41962
856,80,47.443445
857,139,48.195124
858,80,41.534672
859,70,43.644465
860,458,47.720675
861,999,46.383364
862,999,35.190594
863,999,37.408819
864,84,46.848516
865,126,42.703128
866,91,47.28802
867,115,46.383471
868,98,43.644939
869,75,46.070348
870,165,49.310159
871,61,41.077083
872,86,44.538127
873,70,44.354314
874,82,48.206434
875,85,46.310085
876,96,44.183382
877,75,44.998942
878,101,46.416093
879,90,47.501259
880,167,45.529743
881,81,46.109818
882,79,46.892854
883,91,47.96119
884,73,46.754402
885,205,45.800686
886,127,44.77236
887,71,44.452461
888,182,41.204688
889,79,45.849646
