episode,step,return
532,76,46.75079
533,79,47.280348
534,112,47.775579
535,78,43.921638
536,80,46.040097
537,87,46.36318
538,76,49.248354
539,107,39.894855
540,74,46.741881
541,83,47.82849
542,999,-34.702455
543,79,49.335041
544,89,48.939034
545,999,-30.454207
546,113,44.84043
547,116,41.378832
548,96,49.27555
549,92,48.95952
550,157,42.615973
551,91,46.054126
552,88,48.731241
553,152,39.040026
554,79,46.410425
555,91,49.166258
556,83,46.017466
557,186,41.604617
558,82,46.824738
559,105,45.753966
560,85,49.540425
561,85,48.977747
562,69,47.889614
563,98,46.570656
564,76,47.109627
565,86,47.060697
566,143,43.623617
567,67,47.628935
568,107,45.795521
569,86,48.285558
570,92,46.266551
571,84,49.164522
572,449,25.366715
573,72,48.905665
574,83,49.115805
575,85,47.790683
576,73,45.755782
577,88,49.380505
578,82,47.800859
579,118,46.976562
580,108,46.657503
581,91,47.181384
582,92,47.869253
583,90,47.618204
584,76,50.914619
585,129,44.747923
586,65,42.990009
587,999,-34.991934
588,94,47.976244
589,84,47.534833
590,142,46.531776
591,77,48.218977
592,101,46.36107
593,78,48.469622
594,79,47.921948
595,75,45.778617
596,73,48.703
597,76,45.402264
598,169,42.060934
599,103,49.275502
600,75,48.149544
601,79,46.154219
602,81,48.675755
603,114,45.396607
604,999,-25.624661
605,84,47.983604
606,105,47.845958
607,90,49.331572
608,102,47.729365
609,72,44.015842
610,95,46.617304
611,108,47.360897
612,90,45.550381
613,95,48.433859
614,96,48.204415
615,223,39.622215
616,101,46.615991
617,118,47.268593
618,77,48.820236
619,79,50.865179
620,121,45.359272
621,133,43.399976
622,79,43.872522
623,77,49.365852
624,999,-28.972309
625,66,48.858592
626,97,48.806312
627,107,48.700115
628,90,48.162852
629,999,-26.243949
630,92,48.190033
631,999,-22.998475
632,95,47.291132
633,93,49.276703
634,77,50.278729
635,112,49.852222
636,92,48.291213
637,76,47.231958
638,123,41.707095
639,102,48.254659
640,70,49.164154
641,95,52.283095
642,136,46.733061
643,85,47.848059
644,92,49.286561
645,84,48.1861
646,86,48.12911
647,230,41.88436
648,80,48.536224
649,69,46.941732
650,93,51.318578
651,122,42.413862
652,109,47.120068
653,82,49.276829
654,76,49.33418
655,128,45.995817
656,91,47.286002
657,79,47.866365
658,77,51.191868
659,90,49.579411
660,94,46.904396
661,999,-25.153287
662,91,46.152835
663,183,39.951131
664,77,47.727075
665,131,45.711625
666,92,45.824194
667,116,48.388812
668,89,49.791209
669,102,46.05378
670,79,49.164152
671,70,45.043269
672,93,50.245968
673,93,50.008734
674,94,49.03986
675,99,49.69398
676,114,48.064796
677,93,47.822431
678,113,47.788629
679,73,48.809491
680,93,45.881597
681,70,49.972732
682,82,50.495646
683,96,49.979825
684,105,43.721865
685,88,50.649283
686,94,48.972673
687,137,46.159958
688,87,48.731302
689,87,50.733727
690,96,46.206744
691,89,47.884488
692,98,48.505843
693,99,49.505986
694,79,49.616627
695,96,47.010942
696,100,49.257575
697,75,49.608622
698,77,48.625072
699,82,48.330664
700,176,43.071591
701,91,50.665853
702,75,50.356163
703,113,48.472487
704,123,48.372492
705,87,50.456839
706,90,50.773406
707,95,49.686547
708,90,49.632453
709,102,49.673568
710,91,50.225857
711,81,50.297514
712,90,49.830985
713,138,46.028928
714,86,50.603373
715,130,46.137417
716,99,48.878909
717,86,48.945514
718,118,48.266086
719,471,24.918354
720,86,50.297657
721,95,49.138882
722,91,49.878202
723,85,51.47067
724,91,49.11016
725,91,47.855077
726,99,47.19762
727,94,49.304398
728,87,49.160268
729,100,48.420523
730,94,48.731272
731,109,46.130863
732,98,49.649475
733,113,49.145347
734,89,51.186555
735,125,47.72759
736,999,-24.488918
737,999,-25.444019
738,121,47.60879
739,111,48.762886
740,87,51.235312
741,182,47.496004
742,88,49.144577
743,91,49.228837
744,88,50.060399
745,97,43.791093
746,104,45.214594
747,92,47.129717
748,147,45.291409
749,82,49.608126
750,96,50.138902
751,123,47.914161
752,95,45.71262
753,999,-26.666023
754,101,50.649173
755,112,47.445865
756,96,50.05288
757,84,48.983664
758,84,48.933568
759,172,46.683471
760,88,48.848066
761,110,46.489582
762,109,49.323488
763,87,50.375847
764,105,48.220995
765,98,49.51198
766,108,50.180766
767,115,49.557515
768,111,45.71634
769,125,46.013471
770,93,49.966585
771,83,51.958397
772,95,51.159114
773,132,46.006529
774,121,46.357838
775,115,49.24847
776,106,47.760927
777,98,46.739719
