2025-11-24 21:25:08,974 - INFO - [MOF-SCALE-RL] Training start (epochs = 1500)
2025-11-24 21:25:08,974 - INFO - 
================================================================================
2025-11-24 21:25:08,974 - INFO - [EP 0] START
2025-11-24 21:25:08,974 - INFO - [EP 0] max_steps = 200
2025-11-24 21:25:48,669 - INFO - [MOF-SCALE-RL] Training start (epochs = 1500)
2025-11-24 21:25:48,669 - INFO - 
================================================================================
2025-11-24 21:25:48,669 - INFO - [EP 0] START
2025-11-24 21:25:48,669 - INFO - [EP 0] max_steps = 200
2025-11-24 21:28:13,716 - INFO - [MOF-SCALE-RL] Training start (epochs = 1500)
2025-11-24 21:28:13,717 - INFO - 
================================================================================
2025-11-24 21:28:13,717 - INFO - [EP 0] START
2025-11-24 21:28:13,717 - INFO - [EP 0] max_steps = 200
2025-11-24 21:28:29,288 - INFO - [MOF-SCALE-RL] Training start (epochs = 1500)
2025-11-24 21:28:29,288 - INFO - 
================================================================================
2025-11-24 21:28:29,288 - INFO - [EP 0] START
2025-11-24 21:28:29,288 - INFO - [EP 0] max_steps = 200
2025-11-24 21:28:29,835 - INFO - [EP 0] CIF loaded: mofs/train_pool_valid/qmof-c0b86a6.cif
2025-11-24 21:28:29,835 - INFO - [INIT] OBS_DIM=14 | ACT_DIM=1
2025-11-24 21:28:29,848 - INFO - [INIT] Agent + ReplayBuffer allocated.
2025-11-24 21:31:14,926 - INFO - [MOF-SCALE-RL] Training start (epochs = 1500)
2025-11-24 21:31:14,926 - INFO - 
================================================================================
2025-11-24 21:31:14,926 - INFO - [EP 0] START
2025-11-24 21:31:14,926 - INFO - [EP 0] max_steps = 200
2025-11-24 21:31:15,527 - INFO - [EP 0] CIF loaded: mofs/train_pool_valid/qmof-1011c2b.cif
2025-11-24 21:31:15,527 - INFO - [INIT] OBS_DIM=14 | ACT_DIM=1
2025-11-24 21:31:15,540 - INFO - [INIT] Agent + ReplayBuffer allocated.
2025-11-24 21:31:24,043 - INFO - [EP 0][STEP 49] N=104 | Fmax=78502.609375 | rew_mean=30.944031 | alpha=1.00000 | buffer=5,200
2025-11-24 21:31:24,173 - INFO - [EP 0][STEP 50] N=104 | Fmax=14945.457031 | rew_mean=-219.972672 | alpha=1.00000 | buffer=5,304
2025-11-24 21:31:24,305 - INFO - [EP 0][STEP 51] N=104 | Fmax=87468.281250 | rew_mean=-69.486557 | alpha=1.00000 | buffer=5,408
2025-11-24 21:31:24,434 - INFO - [EP 0][STEP 52] N=104 | Fmax=183757.906250 | rew_mean=-294.147675 | alpha=1.00000 | buffer=5,512
2025-11-24 21:31:24,564 - INFO - [EP 0][STEP 53] N=104 | Fmax=138750.296875 | rew_mean=57.230656 | alpha=1.00000 | buffer=5,616
2025-11-24 21:31:24,693 - INFO - [EP 0][STEP 54] N=104 | Fmax=11272343.000000 | rew_mean=-3250.039307 | alpha=1.00000 | buffer=5,720
2025-11-24 21:31:24,823 - INFO - [EP 0][STEP 55] N=104 | Fmax=589404.125000 | rew_mean=2360.207275 | alpha=1.00000 | buffer=5,824
2025-11-24 21:31:24,952 - INFO - [EP 0][STEP 56] N=104 | Fmax=13585075.000000 | rew_mean=-3874.169189 | alpha=1.00000 | buffer=5,928
2025-11-24 21:31:25,083 - INFO - [EP 0][STEP 57] N=104 | Fmax=2785510.500000 | rew_mean=1520.973389 | alpha=1.00000 | buffer=6,032
2025-11-24 21:31:25,212 - INFO - [EP 0][STEP 58] N=104 | Fmax=1680083.875000 | rew_mean=-2312.285400 | alpha=1.00000 | buffer=6,136
2025-11-24 21:31:25,342 - INFO - [EP 0][STEP 59] N=104 | Fmax=19669764096.000000 | rew_mean=-357325.968750 | alpha=1.00000 | buffer=6,240
2025-11-24 21:31:25,471 - INFO - [EP 0][STEP 60] N=104 | Fmax=2410983.000000 | rew_mean=355543.531250 | alpha=1.00000 | buffer=6,344
2025-11-24 21:31:25,601 - INFO - [EP 0][STEP 61] N=104 | Fmax=45346668.000000 | rew_mean=-14623.644531 | alpha=1.00000 | buffer=6,448
2025-11-24 21:31:25,731 - INFO - [EP 0][STEP 62] N=104 | Fmax=34503208.000000 | rew_mean=-3418.347412 | alpha=1.00000 | buffer=6,552
2025-11-24 21:31:25,860 - INFO - [EP 0][STEP 63] N=104 | Fmax=247802480.000000 | rew_mean=-23629.314453 | alpha=1.00000 | buffer=6,656
2025-11-24 21:31:25,990 - INFO - [EP 0][STEP 64] N=104 | Fmax=428089856.000000 | rew_mean=-32841.378906 | alpha=1.00000 | buffer=6,760
2025-11-24 21:31:26,119 - INFO - [EP 0][STEP 65] N=104 | Fmax=11837344.000000 | rew_mean=65424.496094 | alpha=1.00000 | buffer=6,864
2025-11-24 21:31:26,249 - INFO - [EP 0][STEP 66] N=104 | Fmax=91077720.000000 | rew_mean=-58866.875000 | alpha=1.00000 | buffer=6,968
2025-11-24 21:31:26,379 - INFO - [EP 0][STEP 67] N=104 | Fmax=252673968.000000 | rew_mean=18240.111328 | alpha=1.00000 | buffer=7,072
2025-11-24 21:31:26,508 - INFO - [EP 0][STEP 68] N=104 | Fmax=4923838464.000000 | rew_mean=-139160.890625 | alpha=1.00000 | buffer=7,176
2025-11-24 21:31:26,638 - INFO - [EP 0][STEP 69] N=104 | Fmax=69112568.000000 | rew_mean=154433.250000 | alpha=1.00000 | buffer=7,280
2025-11-24 21:31:26,768 - INFO - [EP 0][STEP 70] N=104 | Fmax=6640955.000000 | rew_mean=22724.435547 | alpha=1.00000 | buffer=7,384
2025-11-24 21:31:26,897 - INFO - [EP 0][STEP 71] N=104 | Fmax=47457408.000000 | rew_mean=-28599.208984 | alpha=1.00000 | buffer=7,488
2025-11-24 21:31:27,027 - INFO - [EP 0][STEP 72] N=104 | Fmax=738476736.000000 | rew_mean=-51676.753906 | alpha=1.00000 | buffer=7,592
2025-11-24 21:31:27,157 - INFO - [EP 0][STEP 73] N=104 | Fmax=38748672.000000 | rew_mean=70207.890625 | alpha=1.00000 | buffer=7,696
2025-11-24 21:31:27,286 - INFO - [EP 0][STEP 74] N=104 | Fmax=854061824.000000 | rew_mean=-95796.617188 | alpha=1.00000 | buffer=7,800
2025-11-24 21:31:27,416 - INFO - [EP 0][STEP 75] N=104 | Fmax=2228694016.000000 | rew_mean=41321.875000 | alpha=1.00000 | buffer=7,904
2025-11-24 21:31:27,546 - INFO - [EP 0][STEP 76] N=104 | Fmax=63911656.000000 | rew_mean=48517.519531 | alpha=1.00000 | buffer=8,008
2025-11-24 21:31:27,675 - INFO - [EP 0][STEP 77] N=104 | Fmax=220407904.000000 | rew_mean=-42081.914062 | alpha=1.00000 | buffer=8,112
2025-11-24 21:31:27,805 - INFO - [EP 0][STEP 78] N=104 | Fmax=518382048.000000 | rew_mean=-30322.718750 | alpha=1.00000 | buffer=8,216
2025-11-24 21:31:27,935 - INFO - [EP 0][STEP 79] N=104 | Fmax=243320896.000000 | rew_mean=26879.646484 | alpha=1.00000 | buffer=8,320
2025-11-24 21:31:28,065 - INFO - [EP 0][STEP 80] N=104 | Fmax=504761536.000000 | rew_mean=-27088.166016 | alpha=1.00000 | buffer=8,424
2025-11-24 21:31:28,196 - INFO - [EP 0][STEP 81] N=104 | Fmax=241567040.000000 | rew_mean=35048.468750 | alpha=1.00000 | buffer=8,528
2025-11-24 21:31:28,326 - INFO - [EP 0][STEP 82] N=104 | Fmax=1069318208.000000 | rew_mean=-64228.683594 | alpha=1.00000 | buffer=8,632
2025-11-24 21:31:28,456 - INFO - [EP 0][STEP 83] N=104 | Fmax=1608058880.000000 | rew_mean=-19355.779297 | alpha=1.00000 | buffer=8,736
2025-11-24 21:31:28,586 - INFO - [EP 0][STEP 84] N=104 | Fmax=672366720.000000 | rew_mean=57065.378906 | alpha=1.00000 | buffer=8,840
2025-11-24 21:31:28,715 - INFO - [EP 0][STEP 85] N=104 | Fmax=82657056.000000 | rew_mean=41888.210938 | alpha=1.00000 | buffer=8,944
2025-11-24 21:31:28,846 - INFO - [EP 0][STEP 86] N=104 | Fmax=1347246720.000000 | rew_mean=-114028.500000 | alpha=1.00000 | buffer=9,048
2025-11-24 21:31:28,975 - INFO - [EP 0][STEP 87] N=104 | Fmax=590929330176.000000 | rew_mean=-1687452.625000 | alpha=1.00000 | buffer=9,152
2025-11-24 21:31:29,106 - INFO - [EP 0][STEP 88] N=104 | Fmax=107583504.000000 | rew_mean=1805231.875000 | alpha=1.00000 | buffer=9,256
2025-11-24 21:31:29,236 - INFO - [EP 0][STEP 89] N=104 | Fmax=2915652608.000000 | rew_mean=-149455.000000 | alpha=1.00000 | buffer=9,360
2025-11-24 21:31:29,366 - INFO - [EP 0][STEP 90] N=104 | Fmax=309995392.000000 | rew_mean=97890.578125 | alpha=1.00000 | buffer=9,464
2025-11-24 21:31:29,495 - INFO - [EP 0][STEP 91] N=104 | Fmax=10601296.000000 | rew_mean=72391.757812 | alpha=1.00000 | buffer=9,568
2025-11-24 21:31:29,625 - INFO - [EP 0][STEP 92] N=104 | Fmax=120641208.000000 | rew_mean=-25018.527344 | alpha=1.00000 | buffer=9,672
2025-11-24 21:31:29,755 - INFO - [EP 0][STEP 93] N=104 | Fmax=89259840.000000 | rew_mean=-5773.006836 | alpha=1.00000 | buffer=9,776
2025-11-24 21:31:29,885 - INFO - [EP 0][STEP 94] N=104 | Fmax=39256588.000000 | rew_mean=19441.267578 | alpha=1.00000 | buffer=9,880
2025-11-24 21:31:30,016 - INFO - [EP 0][STEP 95] N=104 | Fmax=3212372736.000000 | rew_mean=-213402.984375 | alpha=1.00000 | buffer=9,984
2025-11-24 21:31:30,146 - INFO - [EP 0][STEP 96] N=104 | Fmax=18818920.000000 | rew_mean=225097.921875 | alpha=1.00000 | buffer=10,088
2025-11-24 21:31:30,276 - INFO - [EP 0][STEP 97] N=104 | Fmax=31474327552.000000 | rew_mean=-181899.093750 | alpha=1.00000 | buffer=10,192
2025-11-24 21:31:30,406 - INFO - [EP 0][STEP 98] N=104 | Fmax=69835136.000000 | rew_mean=155632.718750 | alpha=1.00000 | buffer=10,296
2025-11-24 21:31:30,536 - INFO - [EP 0][STEP 99] N=104 | Fmax=3135462912.000000 | rew_mean=-115470.289062 | alpha=1.00000 | buffer=10,400
2025-11-24 21:31:30,666 - INFO - [EP 0][STEP 100] N=104 | Fmax=258276224.000000 | rew_mean=56800.277344 | alpha=1.00000 | buffer=10,504
2025-11-24 21:31:30,795 - INFO - [EP 0][STEP 101] N=104 | Fmax=3505016320.000000 | rew_mean=-61286.566406 | alpha=1.00000 | buffer=10,608
2025-11-24 21:31:30,927 - INFO - [EP 0][STEP 102] N=104 | Fmax=116582088.000000 | rew_mean=96035.335938 | alpha=1.00000 | buffer=10,712
2025-11-24 21:31:31,057 - INFO - [EP 0][STEP 103] N=104 | Fmax=698490112.000000 | rew_mean=-38409.945312 | alpha=1.00000 | buffer=10,816
2025-11-24 21:31:31,187 - INFO - [EP 0][STEP 104] N=104 | Fmax=33448446.000000 | rew_mean=72013.945312 | alpha=1.00000 | buffer=10,920
2025-11-24 21:31:31,317 - INFO - [EP 0][STEP 105] N=104 | Fmax=6716787712.000000 | rew_mean=-211240.578125 | alpha=1.00000 | buffer=11,024
2025-11-24 21:31:31,447 - INFO - [EP 0][STEP 106] N=104 | Fmax=1289745152.000000 | rew_mean=97478.632812 | alpha=1.00000 | buffer=11,128
2025-11-24 21:31:31,577 - INFO - [EP 0][STEP 107] N=104 | Fmax=33716736.000000 | rew_mean=107100.695312 | alpha=1.00000 | buffer=11,232
2025-11-24 21:31:31,707 - INFO - [EP 0][STEP 108] N=104 | Fmax=18719810.000000 | rew_mean=15628.749023 | alpha=1.00000 | buffer=11,336
2025-11-24 21:31:31,837 - INFO - [EP 0][STEP 109] N=104 | Fmax=96997776.000000 | rew_mean=-52848.503906 | alpha=1.00000 | buffer=11,440
2025-11-24 21:31:31,968 - INFO - [EP 0][STEP 110] N=104 | Fmax=647529600.000000 | rew_mean=21800.660156 | alpha=1.00000 | buffer=11,544
2025-11-24 21:31:32,098 - INFO - [EP 0][STEP 111] N=104 | Fmax=22264793088.000000 | rew_mean=-207382.171875 | alpha=1.00000 | buffer=11,648
2025-11-24 21:31:32,228 - INFO - [EP 0][STEP 112] N=104 | Fmax=172489104.000000 | rew_mean=141482.000000 | alpha=1.00000 | buffer=11,752
2025-11-24 21:31:32,358 - INFO - [EP 0][STEP 113] N=104 | Fmax=288829088.000000 | rew_mean=66019.515625 | alpha=1.00000 | buffer=11,856
2025-11-24 21:31:32,488 - INFO - [EP 0][STEP 114] N=104 | Fmax=145938432000.000000 | rew_mean=-902934.312500 | alpha=1.00000 | buffer=11,960
2025-11-24 21:31:32,619 - INFO - [EP 0][STEP 115] N=104 | Fmax=101424024.000000 | rew_mean=916179.937500 | alpha=1.00000 | buffer=12,064
2025-11-24 21:31:32,749 - INFO - [EP 0][STEP 116] N=104 | Fmax=106225352.000000 | rew_mean=-16612.671875 | alpha=1.00000 | buffer=12,168
