episode,step,return
0,299,-24.123577
1,300,-26.847256
2,301,-26.451267
3,303,-25.377756
4,304,-30.01613
5,306,-35.583209
6,307,-31.405082
7,308,-21.725147
8,310,-30.926768
9,311,-29.51347
10,313,-25.976674
11,314,-33.654287
12,315,-32.226849
13,317,-25.74567
14,318,-30.285102
15,320,-32.889559
16,321,-28.46669
17,322,-30.693311
18,324,-29.620826
19,325,-26.310648
20,327,-24.72808
21,328,-33.25831
22,329,-27.198896
23,331,-30.322382
24,332,-32.064457
