episode,step,return
0,250,-20.814138
1,250,-22.441012
2,250,-23.175042
3,250,-23.481249
4,250,-23.801908
5,250,-23.848838
6,250,-21.78408
7,250,-25.283046
8,250,-24.117853
9,250,-18.760414
10,250,-17.354192
11,250,-25.780767
12,250,-18.908644
13,250,-23.951788
14,250,-22.62168
15,250,-21.020884
16,250,-16.88021
17,250,-25.127426
18,250,-23.246078
19,250,-25.440001
20,250,-19.673804
21,250,-23.950613
22,250,-33.082234
23,250,-21.491985
24,250,-23.075554
25,250,-22.924677
26,250,-26.924331
27,250,-21.917118
28,250,-19.39889
29,250,-23.832811
30,250,-20.419801
31,250,-22.510755
32,250,-27.621713
33,250,-26.632961
34,250,-31.374188
35,250,-27.245531
36,250,-22.292824
37,250,-26.988991
38,250,-22.192152
39,250,-21.176611
40,250,-22.040611
41,250,-19.544579
42,250,-20.859217
43,250,-19.890142
44,250,-19.073976
45,250,-20.991467
46,250,-17.288283
47,250,-21.807673
48,250,-25.130821
49,250,-22.064932
50,250,-17.824366
51,250,-25.061225
52,250,-17.069841
53,250,-26.096285
54,250,-24.449471
55,250,-23.078369
56,250,-33.793157
57,250,-21.426052
58,250,-23.23213
59,250,-21.3567
60,250,-22.740946
61,250,-19.449977
62,250,-26.065744
63,250,-23.378981
64,250,-24.918278
65,250,-33.205337
66,250,-22.548818
67,250,-25.246874
68,250,-27.216857
69,250,-29.160937
70,250,-29.526835
71,250,-19.938748
72,250,-21.288165
73,250,-23.081538
74,250,-22.445695
75,250,-17.912502
76,250,-21.438489
77,250,-25.04395
78,250,-25.776037
79,250,-16.235865
80,250,-29.701946
81,250,-28.450353
82,250,-25.908947
83,250,-25.465507
84,250,-29.147632
85,250,-20.506231
86,250,-23.989482
87,250,-19.412818
88,250,-24.752712
89,250,-24.385209
90,250,-17.23577
91,250,-25.121398
92,250,-20.634272
93,250,-21.769255
94,250,-21.726643
95,250,-29.096786
